symbol,tb_id,bo_id,bo_idx,tb_start,tb_end,tb_date,first_bo_idx,burst_count,bo_drought,bo_vol_ratio,burst_first_drought,burst_distinct_pk,burst_max_bar_vol_ratio,burst_peak_age_max,atr,m2_depth_rel,m2_depth_atr,m1_burst_runup,label,fp_up,fp_down,fp_both,fp_none,day_drop
AACG,tb_477_497#0,bo_471#0,471,477,497,2024-10-10 00:00:00,466,2,5.0,1.4792920353982302,140,3,2.7126108092650845,68,0.06323636627014348,0.07608694736696163,1.1069578626388046,0.3235293627816507,0.0733302102414724,0,11,0,10,0.02272725117600642
AACG,tb_681_682#0,bo_677#0,677,681,682,2025-08-06 00:00:00,669,4,1.0,19.558344529278763,198,11,36.79383429672447,563,0.12706315661008305,0.40434781166466033,7.31919442550755,1.7073171316761835,0.5880681341398543,1,0,0,1,0.5135135004518676
AAL,tb_696_698#0,bo_693#0,693,696,698,2025-08-27 00:00:00,690,2,3.0,1.0240198117247854,28,1,1.088953922312565,31,0.4324635315642434,0.03976435676633336,1.248660112217599,0.02885346334393124,0.057416330296279496,0,3,0,0,0.040590419409066804
AAME,tb_288_305#0,bo_281#0,281,288,305,2024-01-10 00:00:00,277,4,1.0,3.588726513569937,0,3,3.866197183098592,138,0.11708956700658384,0.03891046973934737,0.8336300529821375,0.2189055642311568,0.14288196412743087,0,5,0,13,0.008196744286524569
AAME,tb_695_698#0,bo_688#0,688,695,698,2025-08-26 00:00:00,687,2,1.0,5.206704912154894,37,2,11.665195460277427,359,0.1962239489521506,0.0710382470945342,1.3250166039959683,0.25714280153502633,0.03573384137352903,0,0,0,4,0.0666666712737889
AAMI,tb_417_427#0,bo_414#0,414,417,427,2024-07-17 00:00:00,414,1,56.0,0.530500055322296,56,1,0.530500055322296,111,0.5629116910576384,0.019801980198019722,0.8836557674481077,0.019607915246510954,0.04659672428133006,0,11,0,0,0.0
AAOI,tb_451_456#0,bo_448#0,448,451,456,2024-09-04 00:00:00,448,1,66.0,1.8505429627750132,66,1,1.8505429627750132,20,0.7255527816046279,0.12820513178801293,2.4119540912374577,0.12938599999811773,0.61618734294713,6,0,0,0,0.0
AAPG,tb_95_99#0,bo_89#0,89,95,99,2025-06-11 00:00:00,89,1,27.0,0.6239232475370093,27,1,0.6239232475370093,26,1.3341358888092643,0.020737300137262556,0.47221513644227425,0.10031723852212093,0.38853734748108826,5,0,0,0,0.011311473729829907
AAT,tb_417#0,bo_414#0,414,417,417,2024-07-17 00:00:00,414,1,114.0,0.7392005473025801,114,1,0.7392005473025801,143,0.4358030956209615,0.024283462976595203,1.2378669095086234,0.017248827538974387,0.12265684673933475,1,0,0,0,0.00405840155907882
AAUC,tb_197_212#0,bo_192#0,192,197,212,2025-05-30 00:00:00,192,1,29.0,5.316153871959165,29,1,5.316153871959165,25,0.5311817590245581,0.048916893250391884,1.317817773383084,0.01721441875004337,0.047501765750381064,0,13,0,3,0.022638798290592062
AAUC,tb_266_274#0,bo_261#0,261,266,274,2025-09-09 00:00:00,260,2,1.0,0.9199744488680254,68,1,0.9199744488680254,20,0.4874206644965494,0.041533522963198406,1.3335495720142472,0.023826708636598415,0.3291560456468347,9,0,0,0,0.02577323198495751
AAUC,tb_281_291#0,bo_275#0,275,281,291,2025-09-30 00:00:00,270,2,5.0,1.14074378708654,9,2,4.143552935144835,74,0.5556819837091854,0.02808988884443171,0.8997952329900866,0.07488701514218121,0.21697914762302573,0,11,0,0,0.016288579287170913
AAWH,tb_688#0,bo_683#0,683,688,688,2025-08-15 00:00:00,683,1,11.0,2.895426849681955,11,3,2.895426849681955,164,0.04747999403697243,0.08571429057997108,1.2636901836479613,0.11587980966164446,0.505376320457998,0,0,0,1,0.08840578220341787
ABAT,tb_719_722#0,bo_714#0,714,719,722,2025-09-30 00:00:00,711,2,3.0,2.7922497696656268,45,4,3.2110749363741666,183,0.29228975747732155,0.12713473979484782,2.292246167216208,0.699588477770019,1.3064978251194217,4,0,0,0,0.07659567474185354
ABAT,tb_719_722#1,bo_715#0,715,719,722,2025-09-30 00:00:00,711,3,1.0,3.1433109724428157,45,4,3.2110749363741666,184,0.3139119026712022,0.12713473979484782,2.1343570300859764,0.9341562469737765,1.3064978251194217,4,0,0,0,0.07659567474185354
ABLV,tb_541_559#0,bo_538#0,538,541,559,2025-01-14 00:00:00,536,2,2.0,0.8088235294117647,97,2,1.7710843373493974,42,0.09625616213962807,0.13793100967701988,1.6622308958184395,0.3154533606971688,0.6164365649756989,1,3,15,0,0.07184466311569575
ABOS,tb_726_734#0,bo_723#0,723,726,734,2025-10-09 00:00:00,716,4,4.0,1.8117173742907455,47,4,4.052056704624681,177,0.13114891877119908,0.18454933975446774,3.2787151550832503,0.5275591231152259,0.14528209115038837,0,5,0,4,0.030927866092331894
ABSI,tb_563_566#0,bo_560#0,560,563,566,2025-02-14 00:00:00,556,3,3.0,1.4185990698446416,67,4,2.1264069843287454,135,0.433798781597759,0.14017089028922333,1.8902766204275916,0.12873562185212117,0.04000945381403073,0,4,0,0,0.0
ABSI,tb_724#0,bo_721#0,721,724,724,2025-10-07 00:00:00,718,2,3.0,2.213905044289358,49,2,2.213905044289358,35,0.1953424894531275,0.08248732054917601,1.6637447827841865,0.30036627381456626,0.3978610028612142,1,0,0,0,0.047887278917974535
ABTS,tb_501#0,bo_498#0,498,501,501,2024-11-13 00:00:00,490,2,8.0,0.2280449650756694,203,3,5.312720547595766,59,0.06727659751301691,0.258823555811053,3.2700825657490054,0.2291666395030909,0.4461538955304767,0,0,0,1,0.09722229120907686
ABUS,tb_312#0,bo_309#0,309,312,312,2024-02-14 00:00:00,309,1,258.0,4.504821992564804,258,1,4.504821992564804,27,0.11800146211144216,0.02040814340536656,0.5084677910420827,0.08661418579303093,0.13058414598426515,0,1,0,0,0.0
ABVX,tb_67_76#0,bo_62#0,62,67,76,2024-01-29 00:00:00,59,2,3.0,,0,2,0.0,41,0.7043015485754643,0.05863850900269861,1.111739700067845,0.015720550932248,0.3367191909191404,10,0,0,0,0.004187540939506615
ABVX,tb_66_76#0,bo_63#0,63,66,76,2024-01-26 00:00:00,59,3,1.0,0.5046279196687964,0,2,0.5046279196687964,45,0.6938514101701367,0.050583700615442755,0.9368008231693377,0.04279474054852517,0.33838976743331634,11,0,0,0,0.004187540939506615
ABVX,tb_68_70#0,bo_65#0,65,68,70,2024-01-30 00:00:00,59,4,2.0,0.33039261032812756,0,2,0.7691367066424284,45,0.6740861388115243,0.09408408552725446,1.9582062570690137,0.04978171685534005,0.302731744540057,3,0,0,0,0.030920048290729408
ABVX,tb_70#0,bo_67#0,67,70,70,2024-02-01 00:00:00,59,5,2.0,0.4221173442025099,0,3,0.7691367066424284,45,0.6592170971183542,0.0791161566502879,1.6838150307833408,0.15807864190111864,0.2923310827005796,1,0,0,0,0.030920048290729408
ABVX,tb_434_437#0,bo_431#0,431,434,437,2025-07-17 00:00:00,431,1,26.0,3.504934483330569,26,1,3.504934483330569,26,0.5066418675890051,0.0640841780184773,1.3224332988553142,0.06771456287123523,8.194226187906606,4,0,0,0,0.0
ABXXF,tb_307_309#0,bo_304#0,304,307,309,2024-02-07 00:00:00,304,1,27.0,0.863376810723087,27,1,0.863376810723087,13,0.4593967930227258,0.07058820537492341,1.9590899026710262,0.009191123781578048,0.04721629848706691,0,3,0,0,0.015637826036926584
ABXXF,tb_689_692#0,bo_682#0,682,689,692,2025-08-18 00:00:00,681,2,1.0,2.732142857142857,30,2,3.854262277310013,275,0.3248637775859616,0.058205357614380206,2.2163143960803406,0.1934282471144102,1.2319275810513763,4,0,0,0,0.023255771927096568
ACAD,tb_422_431#0,bo_415#0,415,422,431,2024-07-24 00:00:00,413,2,2.0,1.5750045537911155,143,1,1.5750045537911155,48,0.605930769337496,0.04437401685398919,1.3862972390497978,0.05376972784777956,0.015933577705084124,0,10,0,0,0.019073589874317683
ACDC,tb_647_649#0,bo_642#0,642,647,649,2025-06-17 00:00:00,639,2,3.0,1.2860283178766774,16,3,1.2860283178766774,97,0.606870184946124,0.08506612712857314,1.4830183470129985,0.21410256864834887,0.025230126294303174,0,3,0,0,0.04931787266776338
ACDC,tb_647_649#1,bo_643#0,643,647,649,2025-06-17 00:00:00,639,3,1.0,1.1399357106686532,16,5,1.2860283178766774,216,0.6185223472902346,0.08506612712857314,1.4550801963311422,0.22179480768363158,0.025230126294303174,0,3,0,0,0.04931787266776338
ACDC,tb_743#0,bo_740#0,740,743,743,2025-11-03 00:00:00,736,2,4.0,1.8944024470259124,89,1,1.8944024470259124,17,0.26073770815058706,0.0963341180617955,2.1669270025837215,0.42105267450750095,0.0,0,1,0,0,0.024074094841672847
ACFN,tb_442_445#0,bo_439#0,439,442,445,2024-08-21 00:00:00,437,2,2.0,5.166821994408202,78,2,5.166821994408202,46,0.38566484582275484,0.022727272727272728,0.6482312368052748,0.08999996185302739,0.1772525536047841,0,4,0,0,0.035779761770397565
ACFN,tb_623_628#0,bo_620#0,620,623,628,2025-05-13 00:00:00,619,2,1.0,5.066945606694561,77,2,5.066945606694561,35,0.7250896243359363,0.051268462444134195,1.3377647132143882,0.05000002243939572,0.011307849277033877,0,2,0,4,0.005602262147486451
ACHR,tb_414#0,bo_408#0,408,414,414,2024-07-12 00:00:00,401,2,7.0,2.806020164823707,134,2,4.208966102155748,18,0.22932621994736885,0.09845555385052002,2.2239051084595753,0.15027320749132,0.08217820716411439,0,1,0,0,0.04464281437804522
ACHR,tb_506#0,bo_499#0,499,506,506,2024-11-20 00:00:00,498,2,1.0,4.088027180196122,90,2,4.088027180196122,54,0.23297425928356977,0.05523253020153578,1.2233104562217558,0.28857149396623893,1.4654151230319985,1,0,0,0,0.08154498928037289
ACHR,tb_508#0,bo_505#0,505,508,508,2024-11-22 00:00:00,498,3,6.0,2.515443209578804,90,3,4.088027180196122,80,0.3101369771751516,0.0771704236759623,1.5477032872555652,0.46571431841169075,1.065397427195097,1,0,0,0,0.013645257329395942
ACHR,tb_517_522#0,bo_511#0,511,517,522,2024-12-06 00:00:00,498,7,2.0,3.5937139605486967,90,9,5.06119267120289,319,0.5199083871516381,0.21544718795951304,4.0776421669418355,1.3085714067731584,0.6054522656548605,3,0,0,3,0.23719953777188188
ACHV,tb_634_636#0,bo_627#0,627,634,636,2025-05-29 00:00:00,617,4,1.0,2.733357792529138,229,4,3.1540207062827963,50,0.22118961603775356,0.09356729956805805,1.4467233019056283,0.2879377543808024,0.19703558723699252,0,3,0,0,0.054140149877203045
ACIU,tb_720_721#0,bo_715#0,715,720,721,2025-10-01 00:00:00,709,2,6.0,1.701756822442886,39,1,1.701756822442886,42,0.1514354937114631,0.08360128592713208,1.7169025840048213,0.10080645083760875,0.2968723575176653,0,0,0,2,0.04934205882602063
ACIU,tb_720_721#1,bo_716#0,716,720,721,2025-10-01 00:00:00,709,3,1.0,3.2367860089850553,39,2,3.2367860089850553,153,0.1589043900150493,0.08360128592713208,1.6362039490452913,0.1733871223589134,0.2968723575176653,0,0,0,2,0.04934205882602063
ACMR,tb_560#0,bo_557#0,557,560,560,2025-02-11 00:00:00,552,2,5.0,2.018745432493778,79,2,3.4635009650135293,60,1.0402493290919828,0.03275203956900574,0.7402075985338948,0.316361603630684,0.32928418237795154,1,0,0,0,0.013270606386613025
ACNT,tb_510_530#0,bo_505#0,505,510,530,2024-11-26 00:00:00,504,2,1.0,0.306861125885284,214,1,0.4476710029374738,40,0.42800811688680246,0.024590119794701184,0.6308279993689083,0.038190967007564414,0.047277838431754,0,0,0,21,0.01525260733109191
ACR,tb_318#0,bo_315#0,315,318,318,2024-02-23 00:00:00,315,1,41.0,0.6844975439180752,41,1,0.6844975439180752,226,0.2285420906215723,0.024344590023638264,1.1376470223699542,0.016881835297504644,0.3448922473160816,1,0,0,0,0.0
ACR,tb_322_332#0,bo_316#0,316,322,332,2024-02-29 00:00:00,315,2,1.0,1.443343653250774,41,2,1.443343653250774,227,0.22864619430834057,0.027027043281519322,1.3120716556965666,0.03574981343212902,0.30458037513908265,11,0,0,0,0.009372106912342226
ACR,tb_433_435#0,bo_428#0,428,433,435,2024-08-08 00:00:00,426,2,2.0,3.7719277810133955,110,1,3.7719277810133955,86,0.29118069553425796,0.029709185993743125,1.6141156352832322,0.04363123743101216,0.038287364030109794,0,0,0,3,0.018542196642395738
ACTG,tb_336#0,bo_333#0,333,336,336,2024-03-20 00:00:00,333,1,260.0,7.045452422104919,260,2,7.045452422104919,255,0.1006093200411378,0.03660887381997734,1.8884936022107148,0.16834172690529692,0.05802702310843211,0,1,0,0,0.0
ACTG,tb_337_349#0,bo_334#0,334,337,349,2024-03-21 00:00:00,333,2,1.0,4.370300366049742,260,3,7.045452422104919,256,0.14342292641428056,0.020952406383696057,0.7669633876850781,0.2336682974577271,0.08330147327809892,0,11,0,2,0.0
ACV,tb_626_646#0,bo_620#0,620,626,646,2025-05-16 00:00:00,620,1,,0.5137750359165048,0,1,0.5137750359165048,32,0.4480442897780857,0.009086730975960708,0.39379497913552736,0.005280681023389189,0.055766681029806954,1,0,0,20,0.0009174387069137103
ACV,tb_626_630#0,bo_621#0,621,626,630,2025-05-16 00:00:00,620,2,1.0,0.9223153084539223,0,1,0.9223153084539223,33,0.4461824954036313,0.009086730975960708,0.3954381751021904,0.02160330679226674,0.06820506144130194,0,0,0,5,0.0009174387069137103
ACVA,tb_323_326#0,bo_320#0,320,323,326,2024-03-01 00:00:00,317,2,3.0,1.5588945937783145,177,2,3.7267611419852207,118,0.7165558656839757,0.04060639024808855,1.046673449925779,0.25428567613874153,0.0662735391044198,0,0,0,4,0.0
ADAM,tb_571_572#0,bo_568#0,568,571,572,2025-02-27 00:00:00,568,1,51.0,1.4607570044022797,51,2,1.4607570044022797,209,0.16291996665860298,0.021156571528800433,0.7629894079699704,0.03869965262314068,0.018643505820632345,0,2,0,0,0.011379877812516318
ADAM,tb_626#0,bo_623#0,623,626,626,2025-05-16 00:00:00,623,1,55.0,1.0449615776635097,55,1,1.0449615776635097,36,0.21276895498773163,0.023383779469044737,0.6831482404160485,0.014836813667046256,-0.0014044775076098581,0,0,0,1,0.009735678606258133
ADAPY,tb_307#0,bo_304#0,304,307,307,2024-02-07 00:00:00,303,2,1.0,2.137409845710634,18,2,5.439091232630587,129,0.08920533567996174,0.15492951834492505,2.4662191753890648,0.08333331781129005,0.6532257552821732,1,0,0,0,0.06766919584552951
ADCT,tb_306#0,bo_300#0,300,306,306,2024-02-06 00:00:00,298,3,1.0,2.75326039367453,14,4,2.75326039367453,174,0.22260251875032042,0.09880828588637733,1.7879391739281325,0.5333334165906187,0.5368956384870673,1,0,0,0,0.028037430379547517
ADMA,tb_390_391#0,bo_387#0,387,390,391,2024-06-06 00:00:00,387,1,47.0,1.6519788514953242,47,1,1.6519788514953242,7,0.30874223439622367,0.030861271174557812,1.0850445684173418,0.027225154312989552,0.3330529916809032,2,0,0,0,0.0
ADMA,tb_765_766#0,bo_758#0,758,765,766,2025-12-04 00:00:00,757,2,1.0,1.4600214355526264,145,2,1.4600214355526264,69,0.7526852071148766,0.03264094311695679,0.8768603941905007,0.11980434054705924,0.023967257020182986,0,2,0,0,0.006707903322812078
ADNH,tb_507_508#0,bo_500#0,500,507,508,2024-11-21 00:00:00,492,4,3.0,1.5668482722732453,74,5,1398.5027453152331,152,0.6113343454757642,0.21501705059019854,3.091597716491332,2.9382024390756807,0.031416889103507595,0,0,0,2,0.16506187240900166
ADNT,tb_644_652#0,bo_641#0,641,644,652,2025-06-12 00:00:00,641,1,19.0,0.6832534358149215,19,1,0.6832534358149215,19,0.6109042239167034,0.03932878930268453,1.2276883521798374,0.028089815401518337,0.26894726685962606,9,0,0,0,0.0
ADNT,tb_648_656#0,bo_643#0,643,648,656,2025-06-18 00:00:00,641,2,2.0,1.9549840535626317,19,2,1.9549840535626317,80,0.6796062467882006,0.02229135742703131,0.6327197656112642,0.17353300248812542,0.26871986800220043,9,0,0,0,0.029520268118731804
ADNT,tb_648_656#1,bo_644#0,644,648,656,2025-06-18 00:00:00,641,3,1.0,1.373301129775284,19,3,1.9549840535626317,94,0.7317772182613369,0.02229135742703131,0.5876109483121635,0.18414474227815525,0.26871986800220043,9,0,0,0,0.029520268118731804
ADNT,tb_653_656#0,bo_646#0,646,653,656,2025-06-26 00:00:00,641,4,2.0,0.9798749106732975,19,3,1.9549840535626317,96,0.732144593230249,0.026821896786764315,0.7239016603361437,0.19475648206818508,0.2727310291648776,4,0,0,0,0.010449261335869556
ADPT,tb_714#0,bo_711#0,711,714,714,2025-09-23 00:00:00,706,2,5.0,0.6820440881763526,20,1,1.4881363257352471,25,0.6616838331768109,0.045250478023061855,0.9898997886963377,0.10869568222036263,0.28399133436628654,1,0,0,0,0.029774930098514483
ADUR,tb_192_193#0,bo_189#0,189,192,193,2025-05-22 00:00:00,178,3,7.0,4.11889900128866,116,4,6.079530127277632,125,0.4381677292976179,0.14371260254853746,2.7386779214112673,0.36982585575205795,0.47832875052529633,1,0,0,1,0.02569891119261138
AEC,tb_478_498#0,bo_471#0,471,478,498,2024-10-11 00:00:00,471,1,122.0,31.34004040624659,122,1,31.34004040624659,51,0.4926344166305853,0.125,1.5224271278683457,0.3999999999999999,0.13114134542705974,0,15,0,6,0.0
AEC,tb_481_487#0,bo_478#0,478,481,487,2024-10-16 00:00:00,471,2,7.0,1.364876121007008,122,2,31.34004040624659,51,0.46524616586817347,0.1111111111111111,1.6120498244202854,0.6000000000000001,0.06944444444444445,0,2,0,5,0.0
AEC,tb_629#0,bo_626#0,626,629,629,2025-05-21 00:00:00,622,2,4.0,3.4747630819942317,144,2,13.243321903569315,38,0.47751525242531,0.25,3.1412609175968065,0.75,0.4285714285714286,0,0,0,1,0.0
AEHR,tb_642_648#0,bo_637#0,637,642,648,2025-06-10 00:00:00,632,2,5.0,0.6233598020189791,95,1,1.9057994803839506,54,0.5525921353151466,0.05947660748768221,1.3572397290313778,0.15706207115638549,0.9711621479003252,7,0,0,0,0.053892145712630096
AEHR,tb_672_674#0,bo_669#0,669,672,674,2025-07-24 00:00:00,669,1,13.0,1.5933846378051588,13,1,1.5933846378051588,9,1.0561288742692443,0.09217394953188689,2.007331577503046,0.09157273364704821,0.5387467357771095,2,1,0,0,0.03877369695756399
AENT,tb_496_513#0,bo_491#0,491,496,513,2024-11-06 00:00:00,484,2,7.0,1.854000980498965,25,4,1.854000980498965,341,0.38726431996070027,0.1322645045461026,1.7042619559661123,0.31861190149416996,1.5021136378041422,18,0,0,0,0.2520491783255629
AENT,tb_517#0,bo_514#0,514,517,517,2024-12-06 00:00:00,510,2,4.0,0.9101544905864336,19,2,0.9101544905864336,447,0.49936812185068385,0.09566515112280895,1.2816193875446502,0.1387163740946511,0.866451597719857,1,0,0,0,0.01898739859760083
AEO,tb_770_771#0,bo_764#0,764,770,771,2025-12-11 00:00:00,761,3,2.0,3.436490369426552,60,4,3.436490369426552,337,0.7766315888853895,0.03587084946420152,1.1372649724528823,0.18311941655135033,0.12652668528537858,0,0,0,2,0.04507861932089413
AEO,tb_773_789#0,bo_770#0,770,773,789,2025-12-16 00:00:00,761,4,6.0,0.7850785341352636,60,6,3.436490369426552,443,1.0646417109835762,0.0277372350168888,0.700558926595101,0.23741352474644395,0.05630063237973122,0,1,0,10,0.0
AERG,tb_633_634#0,bo_630#0,630,633,634,2025-05-28 00:00:00,624,3,4.0,3.0260952317350074,81,4,6.1924176811831035,211,0.11062986653257793,0.14572862334836728,2.6213532651025035,1.0,0.5299021334238826,0,0,0,2,0.0
AERG,tb_636#0,bo_633#0,633,636,636,2025-06-02 00:00:00,624,4,3.0,3.0664348877635854,81,5,6.1924176811831035,236,0.1488993518816813,0.11599998474121094,1.9476240708117232,1.559999942779541,0.20564515586326082,0,0,0,1,0.0
AERG,tb_641_642#0,bo_635#0,635,641,642,2025-06-09 00:00:00,624,5,2.0,3.7827025654051307,81,5,6.1924176811831035,238,0.15690811176191985,0.19397990697529036,3.6964304597973965,1.9200000762939453,0.009161236562529762,0,0,0,2,0.2552446879129862
AERG,tb_641_642#1,bo_636#0,636,641,642,2025-06-09 00:00:00,624,6,1.0,3.4393882529555264,81,7,6.1924176811831035,394,0.16284324731726435,0.19397990697529036,3.5617069375683235,2.306666692097982,0.009161236562529762,0,0,0,2,0.2552446879129862
AERG,tb_641_642#2,bo_637#0,637,641,642,2025-06-09 00:00:00,624,7,1.0,3.423719676549865,81,8,6.1924176811831035,480,0.17335443985028412,0.19397990697529036,3.345745999969577,2.8133331934611,0.009161236562529762,0,0,0,2,0.2552446879129862
AES,tb_374_390#0,bo_371#0,371,374,390,2024-05-14 00:00:00,366,2,5.0,0.8422125455915824,104,2,1.2833594053935098,100,0.5921176712558517,0.019560011385571244,0.6016337495152425,0.1001651572046236,0.04336557167511832,0,17,0,0,0.0025012205583487958
AEVA,tb_290_291#0,bo_285#0,285,290,291,2024-01-12 00:00:00,270,3,8.0,2.8392238908205583,135,4,11.294250710903002,85,0.42145068662123514,0.14843754249159183,2.2541196781963633,0.6302765641681927,0.3594146645910198,0,0,0,2,0.14529913136570485
AEVA,tb_602_617#0,bo_596#0,596,602,617,2025-04-11 00:00:00,588,3,6.0,1.1893432363376815,53,3,6.625737454690457,268,0.4820545885404787,0.07469631363831931,1.199034471209095,0.7446300341171861,3.1951246857344584,16,0,0,0,0.10123115963210089
AEVA,tb_611_617#0,bo_604#0,604,611,617,2025-04-25 00:00:00,588,4,8.0,3.135599339386299,53,5,6.625737454690457,465,0.6512898043947148,0.1194581039239588,1.4893520267726792,0.8615751990965814,3.8482835628521466,7,0,0,0,0.13648832520791473
AEVA,tb_623#0,bo_620#0,620,623,623,2025-05-13 00:00:00,618,2,2.0,2.523015511726842,14,2,4.026284121754959,546,0.7324181370348661,0.0898465726762199,1.6793679457691735,0.30808724393875075,1.8655834081516898,1,0,0,0,0.0
AEVA,tb_624#0,bo_621#0,621,624,624,2025-05-14 00:00:00,618,3,1.0,2.41301054661051,14,3,4.026284121754959,568,0.8043882537551017,0.09951627556903281,1.7901809571874099,0.42747110911589004,1.6851210899105018,1,0,0,0,0.0
AEYE,tb_319#0,bo_313#0,313,319,319,2024-02-26 00:00:00,310,2,3.0,0.9189270193316349,31,2,0.9189270193316349,92,0.31275668496600456,0.09221900017417611,2.0463187431314576,0.06941836601412432,1.2715134925111093,1,0,0,0,0.044067834691389786
AEYE,tb_319#1,bo_314#0,314,319,319,2024-02-26 00:00:00,310,3,1.0,1.2281748020447028,31,3,1.2281748020447028,105,0.31970262514072634,0.09221900017417611,2.0018599040401415,0.1257035808413447,1.2715134925111093,1,0,0,0,0.044067834691389786
AEYE,tb_324#0,bo_319#0,319,324,324,2024-03-04 00:00:00,310,5,1.0,1.5324062195309693,31,6,1.5324062195309693,176,0.33018308872422547,0.05381725164661006,1.3023072441416472,0.26454031286959356,1.1174242798253813,1,0,0,0,0.0
AEYE,tb_330_331#0,bo_327#0,327,330,331,2024-03-12 00:00:00,310,7,3.0,9.129210810810811,31,7,9.129210810810811,234,0.5214122162589435,0.09189193313186234,1.6301888505189908,0.525328373511114,1.5575051023971536,2,0,0,0,0.012643638975727454
AFCG,tb_417_421#0,bo_414#0,414,417,421,2024-07-17 00:00:00,412,2,2.0,2.059061044569774,273,1,2.244371754958804,339,0.1822864462107616,0.03061226376490175,1.3295998238339235,0.09889327426739292,0.12487740373974843,0,5,0,0,0.0
AG,tb_348_351#0,bo_345#0,345,348,351,2024-04-08 00:00:00,342,2,3.0,3.1934530857802352,71,3,3.1934530857802352,178,0.27709281655883716,0.06593400643258594,1.9367812233276018,0.3458782802797784,0.0593667084935085,0,2,0,2,0.001331612622944012
AG,tb_472_483#0,bo_465#0,465,472,483,2024-10-03 00:00:00,458,2,7.0,1.6605094413445947,109,2,2.92453269951181,38,0.30151587986272366,0.060606091036442725,1.3203539738286938,0.11917101618270687,0.24562203546197411,11,1,0,0,0.047619047619047616
AG,tb_640_660#0,bo_637#0,637,640,660,2025-06-06 00:00:00,637,1,54.0,1.5455547318231442,54,1,1.5455547318231442,32,0.35407564373130135,0.05046947166185869,1.212050403559537,0.024709343103608727,0.14658429809310686,1,0,0,20,0.016646730100094896
AGMRF,tb_700#0,bo_697#0,697,700,700,2025-09-03 00:00:00,697,1,9.0,2.008301696051338,9,2,2.008301696051338,436,0.09815291205009638,0.11904756768760534,2.5470449686007557,0.157520382083554,0.48395726646597437,1,0,0,0,0.05555556224519015
AGMRF,tb_704_713#0,bo_699#0,699,704,713,2025-09-09 00:00:00,697,2,2.0,3.1864074552278248,9,3,4.191181513432855,528,0.12434103187778667,0.08323496609779404,1.4749750177033438,0.34146347176068326,0.3618200246267006,3,1,0,6,0.05555556224519015
AGNC,tb_703_705#0,bo_700#0,700,703,705,2025-09-08 00:00:00,693,2,7.0,0.9491822955201088,431,1,1.1067919483679152,115,0.11240745547207995,0.009606093108663259,0.7855884589969188,0.044966059306895234,0.01908916215646513,0,3,0,0,0.0028929786401344524
AGPU,tb_723#0,bo_718#0,718,723,723,2025-10-06 00:00:00,713,2,5.0,258.3413232309877,9,2,258.3413232309877,96,1.7451823781032412,0.5794392323450217,10.65791100545983,0.1881188417974502,0.05594406853597067,0,1,0,0,0.20999998516506618
AGXPF,tb_774_776#0,bo_768#0,768,774,776,2025-12-17 00:00:00,761,2,7.0,1.442269032464855,32,2,1.442269032464855,37,0.041115942431587095,0.09076532310214477,1.396051866497927,0.3878386392592934,0.9698329194840962,3,0,0,0,0.0019127172846317131
AIFA,tb_410_411#0,bo_403#0,403,410,411,2024-07-08 00:00:00,393,4,1.0,27.978080499542127,119,4,27.978080499542127,61,0.4805527425073773,0.0763889233823162,1.373419119003645,0.9247467909525611,0.10761130068691582,0,0,0,2,0.06451613109971018
AIFA,tb_419_421#0,bo_412#0,412,419,421,2024-07-19 00:00:00,393,7,1.0,5.8389614051382415,119,8,27.978080499542127,348,0.7661327695097334,0.14012735500354034,1.7229385654250475,1.199710585371105,0.11778521119858842,0,0,0,3,0.042857103931658785
AIFA,tb_625_626#0,bo_622#0,622,625,626,2025-05-15 00:00:00,613,4,6.0,59.24075990642943,61,6,59.24075990642943,210,0.6654207932110435,0.28930819160895915,6.221627555918169,0.5963302203789704,1.1425361205834805,2,0,0,0,0.08620686347740546
AIFC,tb_489#0,bo_486#0,486,489,489,2024-10-28 00:00:00,482,2,4.0,0.27961021415619175,42,1,1.248090034458413,29,0.2018351740913867,0.04225348210765052,0.594543969351688,0.12389379317314764,0.5957447186267564,0,1,0,0,0.0
AIFC,tb_520_527#0,bo_517#0,517,520,527,2024-12-11 00:00:00,517,1,31.0,2.2606335419593817,31,1,2.2606335419593817,28,0.25071601757033923,0.048710623446820804,0.6780582985538657,0.16538464712673506,1.0306272519801734,8,0,0,0,0.0
AIFC,tb_521_531#0,bo_518#0,518,521,531,2024-12-12 00:00:00,517,2,1.0,1.6056058028118563,31,2,2.2606335419593817,77,0.2713791564476741,0.12596400933742743,1.8055919104134381,0.2769230980844901,0.9322084161910827,11,0,0,0,0.0
AIJTY,tb_626_631#0,bo_623#0,623,626,631,2025-05-16 00:00:00,609,6,7.0,1.2412998976458547,25,13,48.06393180607352,567,0.15826263933937304,0.03875965410453306,0.6318604634043286,5.50000015685433,0.15062449197494152,0,6,0,0,0.0004048289510808518
AIOT,tb_711_712#0,bo_706#0,706,711,712,2025-09-18 00:00:00,702,2,4.0,1.2300979751796213,143,2,1.8750880130592114,60,0.2623222303836655,0.02554742080261265,0.5336942518399437,0.17225951164832165,0.09001136339902371,0,0,0,2,0.0
AIP,tb_306_312#0,bo_301#0,301,306,312,2024-02-06 00:00:00,297,2,4.0,0.7466106247827324,164,2,1.8140936137305865,30,0.3586655596930023,0.062121189899461776,1.1431257792441694,0.11224486982426929,0.1461074888094434,0,0,0,7,0.053516805301845945
